loan_id,age,income,credit_score,loan_amount,employment_years,num_defaults,has_collateral,default_risk
695,33,79054,679,33507,0,5,0,1
696,57,106021,702,1000,1,0,1,0
697,50,64550,568,4584,2,0,0,0
698,23,98904,653,54602,8,5,0,1
699,25,71903,467,9291,20,1,0,0
700,47,198956,669,34162,17,2,0,0
701,51,122133,718,14695,16,0,1,1
702,29,85305,624,26195,2,3,1,0
703,29,167208,813,15501,7,4,1,0
704,27,38393,570,33423,14,5,1,1
705,49,22192,669,27051,6,3,0,1
706,21,139496,646,18275,9,3,0,0
707,49,112642,640,9247,15,3,1,0
708,44,116375,639,29016,8,2,1,1
709,44,40543,659,6809,14,3,1,0
710,54,103669,726,31412,26,5,0,1
711,47,215796,773,64397,10,1,1,0
712,57,139988,649,45252,22,2,1,1
713,59,113811,723,35775,17,3,0,0
714,67,80263,586,23715,0,3,0,1
715,60,74556,718,1000,2,0,1,0
716,46,20000,581,5165,4,1,0,1
717,45,124011,748,44241,4,3,1,1
718,32,146578,848,13153,11,4,1,1
719,50,21821,639,14511,17,4,0,1
720,27,69505,452,22515,23,5,0,1
721,67,53256,600,9069,14,4,1,1
722,63,36072,760,6598,7,3,0,0
723,26,95833,699,24242,0,1,1,1
724,60,22616,672,11627,12,2,0,0
725,26,148937,740,13884,12,4,0,0
726,57,146836,693,13282,13,2,1,0
727,25,97955,759,32835,30,4,1,0
728,45,20878,732,21518,23,0,1,0
729,53,43731,786,22321,19,0,1,0
730,57,173309,682,33954,3,1,1,1
731,41,30466,731,22869,7,1,1,0
732,67,91143,622,20826,11,3,1,1
733,59,41547,595,32056,5,3,0,1
734,31,149463,803,35022,16,3,0,1
735,54,70821,669,22793,15,1,1,0
736,57,132429,722,26209,2,3,1,0
737,37,141142,661,13273,22,0,1,0
738,57,188441,597,12089,12,2,1,0
739,65,76367,650,36537,0,0,1,0
740,61,132755,779,31674,11,0,1,0
741,59,39501,699,31829,14,0,0,0
742,52,159331,495,29212,20,0,0,0
743,34,50194,630,25693,8,2,0,1
744,60,76351,810,35446,19,3,1,0
745,39,111278,630,39026,13,3,1,1
746,47,44380,487,38668,0,2,0,1
747,36,121139,820,23488,0,1,0,0
748,36,152817,711,45804,22,0,0,0
749,28,113232,643,28426,22,4,0,1
750,69,30091,616,34485,14,5,0,0
751,28,96104,747,29231,25,1,0,0
752,25,135835,601,28705,21,1,1,0
753,67,46390,753,13963,18,1,1,0
754,48,62855,698,35520,3,1,0,1
755,42,160106,672,67679,27,1,0,0
756,57,111812,663,19378,16,2,1,0
757,40,133468,634,26064,8,4,1,1
758,27,207740,744,18306,5,4,1,1
759,57,133138,572,17679,14,5,1,0
760,29,149536,504,48166,0,2,0,0
761,48,250000,705,14905,18,2,1,1
762,68,99694,706,17888,3,2,1,1
763,67,68206,693,1187,15,0,1,0
764,39,130184,686,13635,7,2,1,0
765,60,113777,621,1000,9,1,0,0
766,51,78014,720,34477,5,2,0,1
767,44,46349,645,66995,10,0,1,0
768,27,216027,606,19499,29,4,0,1
769,39,135613,621,1000,24,5,0,1
770,53,80386,831,38499,15,5,0,1
771,70,163959,493,14096,11,0,1,0
772,21,101310,694,44490,19,0,0,0
773,56,102528,498,20769,22,5,0,1
774,63,134614,640,15522,4,5,1,1
775,68,38798,610,22330,11,3,1,0
776,42,114763,462,36366,0,1,0,0
777,26,208605,685,21588,22,3,1,0
778,34,129957,615,17549,30,3,1,0
779,63,74826,461,22017,12,5,0,1
780,64,77966,725,5922,0,3,0,1
781,52,82819,779,30955,17,0,1,0
782,27,106046,784,1000,3,4,0,1
783,27,92317,682,18338,6,4,0,1
784,44,153196,654,36390,17,1,1,0
785,50,31990,769,29545,14,0,0,1
786,22,150608,801,33854,7,0,0,0
787,55,83441,752,24024,6,5,0,0
788,48,116130,565,42546,13,2,0,0
789,21,44624,668,38870,8,3,0,1
790,25,168784,689,31692,2,5,0,1
791,43,160392,487,38913,9,0,1,0
792,57,159467,692,36256,15,1,1,0
793,62,33130,850,18408,10,4,1,1
794,42,134234,707,4841,0,3,0,0
795,35,125272,782,31305,20,0,0,1
796,69,37965,666,33191,0,4,0,1
797,43,112197,643,41357,7,0,1,0
798,36,132343,684,10955,6,4,1,1
799,43,134504,576,11403,13,4,1,1
800,21,107545,563,31898,17,4,1,1
801,36,111619,763,23932,22,2,1,0
802,46,185120,773,1000,5,1,0,0
803,66,172400,560,30626,17,5,0,1
804,57,40298,737,1000,13,3,1,0
805,60,97133,642,10821,0,3,1,0
806,48,95297,680,45275,29,0,0,0
807,26,20046,691,52373,0,3,0,1
808,40,107391,739,6765,15,3,1,1
809,70,172296,657,20059,15,1,1,0
810,23,46338,776,25639,14,4,1,0
811,64,118037,677,51718,7,0,1,0
812,55,58942,706,17606,19,4,1,0
813,35,65692,575,17846,0,5,1,1
814,59,177537,844,48230,11,3,0,1
815,62,79006,692,19378,6,0,0,1
816,23,126049,714,35833,5,3,1,1
817,26,31952,505,2842,15,3,0,1
818,54,204957,575,22431,21,3,0,1
819,70,127522,761,1000,8,1,1,0
820,22,91568,675,9168,19,3,0,1
821,54,146718,477,37588,12,1,0,1
822,27,21687,743,24251,3,3,0,0
823,53,150148,601,20213,9,3,0,0
824,52,73095,777,13768,9,3,1,1
825,25,94518,642,21690,5,4,1,1
826,55,79435,668,29516,15,5,1,1
827,65,73574,756,39743,14,4,1,1
828,64,151183,569,1000,0,4,1,1
829,22,97051,560,12523,0,5,0,1
830,33,142383,632,27386,15,1,0,0
831,33,117029,724,23517,4,1,0,0
832,43,122919,530,31050,14,3,0,1
833,28,79971,499,29013,19,2,1,0
834,63,216036,724,20426,0,4,0,1
835,59,22845,595,17097,0,0,0,0
836,61,168587,614,21317,27,0,0,0
837,30,188233,482,42231,15,4,0,1
838,21,74960,588,14019,8,4,1,1
839,66,219348,649,24057,3,1,0,0
840,35,172503,733,27750,7,1,0,0
841,53,156268,580,48405,1,3,0,1
842,66,120499,799,20495,19,2,0,0
843,22,92849,588,39382,5,1,1,1
844,21,95053,588,43479,21,3,0,1
845,21,128425,788,24043,8,4,0,1
846,28,203992,669,21839,2,4,0,0
847,23,121327,600,20064,8,4,0,1
848,61,51490,636,21162,0,3,0,1
849,51,156032,771,37813,10,5,1,1
850,70,150465,781,28465,10,1,0,0
851,61,135451,576,28529,19,0,0,0
852,69,151406,646,8121,0,0,0,0
853,32,91024,658,10487,22,5,0,1
854,35,58456,561,57151,19,3,0,0
855,63,59531,644,22332,23,1,1,0
856,33,32692,650,13378,11,5,0,1
857,23,120839,752,46466,21,1,1,0
858,54,85122,758,29227,0,3,1,1
859,61,87232,620,33672,18,1,0,0
860,69,22143,630,22929,5,0,1,0
861,67,27976,709,20219,0,1,0,0
862,27,163376,597,22456,1,1,1,1
863,59,70778,702,4258,12,3,0,0
864,63,118381,642,23681,4,0,0,0
865,55,38637,562,29440,15,1,0,0
866,61,169793,563,52756,0,3,1,1
867,62,94182,780,26289,0,2,1,0
868,43,115547,635,1000,24,3,0,1
869,23,226730,797,23590,20,3,1,0
870,43,186843,603,66092,2,5,1,1
871,31,80841,676,37995,11,5,1,0
872,26,79649,850,12836,21,1,0,0
873,27,88411,554,33866,15,4,1,1
874,55,116633,479,13869,13,3,0,1
875,46,83806,765,4692,21,3,0,1
876,47,84150,575,19774,5,4,0,1
877,58,180258,648,26372,12,0,1,0
878,48,98175,597,1000,11,2,1,1
879,52,225503,674,7762,9,4,1,0
880,25,111566,564,25155,8,5,1,1
881,63,206310,633,18877,12,0,0,0
882,43,114870,690,30922,12,2,0,1
883,28,146178,559,6779,2,1,1,0
884,61,58210,586,35711,19,1,1,0
885,57,62488,618,7243,3,0,0,0
886,23,139093,521,49641,10,3,0,1
887,30,153447,611,1000,9,4,1,0
888,21,87098,660,8611,15,3,0,0
889,34,23832,614,31260,0,2,1,0
890,25,26920,625,49963,20,4,1,1
891,56,25613,648,29725,5,3,0,0
892,47,26732,590,33442,22,5,0,1
893,70,111055,712,25263,7,2,1,0
894,58,161570,779,9604,11,1,0,0
895,51,112689,608,17647,29,2,0,0
896,46,24591,693,6821,9,3,0,0
897,23,88085,628,5819,23,2,1,0
898,24,100284,682,31026,12,4,1,1
899,51,202753,790,8152,15,0,0,0
900,21,33117,695,29793,12,3,1,0
901,23,85309,490,5472,19,2,0,0
902,31,193376,690,29445,5,1,0,0
903,65,141329,760,17669,3,3,0,1
904,43,129594,630,46099,6,4,0,1
905,56,127497,739,29855,12,3,1,0
906,41,120518,587,43536,10,0,1,0
907,29,135607,516,13665,18,0,0,0
908,39,63059,662,25842,23,2,1,0
909,25,142488,491,10283,3,4,1,1
910,59,26901,628,18795,5,1,1,0
911,30,125414,765,21068,0,1,0,0
912,39,118827,478,14112,30,5,0,1
913,70,67666,534,6767,14,0,0,0
914,50,111708,557,3797,16,0,0,0
915,43,81576,644,1000,0,0,0,0
916,48,60225,617,9154,11,5,0,1
917,60,90669,775,34412,16,2,0,0
918,33,57947,735,1022,9,0,1,0
919,52,106899,694,4478,21,1,1,0
920,64,42077,663,51863,32,5,1,1
921,49,135442,685,15452,3,4,0,1
922,43,43925,572,29815,2,1,1,0
923,28,70696,727,34634,4,1,1,0
924,33,70877,549,34937,26,0,1,1
925,68,189627,725,2165,21,4,1,0
926,48,120982,756,21534,10,0,1,0
927,36,97193,668,1000,12,1,1,0
928,41,129324,634,61694,4,2,1,0
929,49,30605,686,1076,20,3,1,0
930,47,102783,392,9282,8,3,1,1
931,55,213454,677,9390,9,4,1,1
932,33,121270,639,2550,17,1,0,0
933,53,121743,645,45288,10,2,1,0
934,43,136252,713,61336,9,2,0,0
935,68,156735,643,17863,12,0,1,0
936,28,20793,547,5193,19,4,1,1
937,28,29296,637,1000,26,3,1,0
938,44,123562,656,21338,17,2,0,1
939,46,74396,660,20254,19,5,1,1
940,55,175572,664,15230,10,1,0,0
941,41,95543,743,28320,5,5,0,1
942,66,33926,552,30927,17,4,0,1
943,44,48030,665,29846,13,1,1,0
944,27,32314,766,20258,0,4,0,1
945,26,89861,493,8475,9,4,0,1
946,69,97795,666,34987,11,2,1,0
947,27,59269,597,25187,7,2,1,1
948,68,164703,616,38325,25,5,0,1
949,34,138734,568,36851,16,0,1,1
950,25,82266,634,3673,24,0,0,0
951,36,33614,815,3486,14,3,1,0
952,51,141226,536,13666,12,5,0,1
953,42,124856,544,9156,3,3,1,0
954,60,115545,532,36328,12,0,1,0
955,51,167490,805,30269,12,3,1,0
956,41,39974,608,41487,0,1,1,0
957,52,228402,647,30947,7,4,1,0
958,69,54614,613,28129,9,3,0,1
959,41,147597,565,42995,15,2,0,0
960,28,42934,628,32045,16,3,0,1
961,41,57208,850,26021,6,4,0,1
962,63,176589,775,47206,16,4,1,0
963,31,90424,573,26727,10,2,0,1
964,68,148810,708,20434,0,3,1,0
965,50,106521,575,12432,7,0,0,0
966,51,97442,490,35545,21,2,0,0
967,36,170663,741,43555,0,2,1,1
968,67,99968,754,24241,13,3,1,0
969,22,30276,744,44618,26,5,1,1
970,35,60566,607,1000,5,5,0,1
971,41,133087,634,24168,12,2,1,0
972,44,127547,717,24398,0,3,1,1
973,44,34934,685,14095,26,0,0,0
974,28,58974,614,60757,11,2,1,0
975,32,66125,504,24007,12,4,1,0
976,25,94649,660,18884,24,4,0,0
977,49,29465,747,25389,17,5,0,1
978,38,60675,542,1000,4,2,0,1
979,49,70297,707,13601,6,5,1,1
980,50,149211,679,39748,16,5,1,1
981,56,135232,717,15565,6,3,1,0
982,48,99179,728,12566,0,0,1,0
983,53,90301,587,44642,11,2,0,0
984,50,115340,504,45103,0,4,1,1
985,53,67184,601,32754,26,3,0,1
986,51,33555,730,18173,13,5,1,1
987,36,58286,601,21407,3,4,0,1
988,33,69250,587,12937,5,0,0,0
989,60,40054,486,10078,0,5,0,1
990,38,120472,807,9333,2,2,0,1
991,48,155144,724,15729,21,4,0,1
992,30,44354,719,9479,32,3,1,1
993,42,116836,737,1544,18,2,0,0
994,47,92575,701,28291,11,0,1,0
995,52,125749,628,28518,8,0,0,0
996,47,110455,635,50511,3,3,1,1
997,39,30969,611,14974,30,3,0,1
998,69,39770,850,29441,10,3,0,1
999,46,113133,700,29690,31,0,0,0
1000,61,158536,608,21192,24,3,1,1
1001,57,24165,691,36165,0,0,1,0
1002,48,119834,559,36628,6,0,0,1
1003,65,172525,785,29911,5,2,0,0
1004,27,96989,590,21165,11,3,1,1
1005,67,136607,695,19637,11,3,1,0
1006,63,73448,745,4483,38,5,0,1
1007,46,95734,684,12911,2,5,0,1
1008,57,36049,658,15669,14,2,1,0
1009,47,33030,650,8140,17,4,0,1
1010,34,144615,644,31598,11,0,0,0
1011,60,64825,598,42949,12,5,0,1
1012,33,77078,609,11379,2,2,0,0
1013,36,20000,783,29251,12,4,1,0
1014,46,22616,640,9488,16,5,0,1
1015,62,87704,579,20426,14,4,0,1
1016,40,67113,603,14645,17,5,0,1
1017,45,122651,749,34028,24,0,1,0
1018,23,126062,710,14818,20,1,0,1
1019,26,126801,700,40174,12,3,0,1
1020,23,120245,626,21314,1,3,0,0
1021,24,190359,701,15255,6,0,1,0
1022,64,52229,592,6200,10,4,1,1
1023,63,107044,626,28798,14,0,0,0
1024,62,147602,737,38428,7,5,0,1
1025,23,168471,728,29099,3,0,0,0
1026,24,20000,561,58582,1,2,0,1
1027,35,88888,573,46446,0,4,1,1
1028,49,176263,659,20387,9,3,1,1
1029,37,140037,805,20229,0,4,0,1
1030,45,124752,477,32045,2,4,0,1
1031,29,95193,675,12429,8,5,0,1
1032,57,80846,526,42494,0,2,1,0
1033,36,124011,592,30424,15,5,1,1
1034,24,87525,617,28846,18,3,0,1
1035,58,102752,612,35304,7,5,0,1
1036,66,117014,601,50842,8,4,0,1
1037,21,64938,650,27564,16,0,0,0
1038,42,139381,601,23304,5,3,0,0
1039,62,250000,518,47630,4,5,0,1
1040,56,22361,720,39513,22,0,1,0
1041,63,129801,717,20185,19,5,0,1
1042,41,70678,725,25077,17,0,0,0
1043,39,136128,511,27930,20,5,1,1
1044,56,101344,676,30427,0,4,1,1
1045,28,138122,710,4651,24,0,1,0
1046,32,162411,557,1862,15,4,1,0
1047,51,119441,650,11689,21,0,1,0
1048,54,156786,639,10528,15,3,0,0
1049,26,33500,815,15342,12,5,0,1
1050,46,178563,823,34520,9,1,0,0
1051,39,123057,500,22466,15,1,1,0
1052,46,162463,850,27945,9,2,1,1
1053,68,60517,567,6635,19,2,1,1
1054,24,50365,738,18075,0,0,1,0
1055,70,124436,737,33808,7,2,0,0
1056,43,105303,560,33924,30,1,1,0
1057,59,123149,694,14131,6,0,1,0
1058,42,162883,640,27424,9,1,1,0
1059,36,33557,699,57982,4,0,1,0
1060,59,154895,670,24736,15,5,0,1
1061,55,117065,757,14602,5,5,1,1
1062,28,90648,656,22393,10,2,0,0
1063,56,39057,634,26382,19,5,0,1
1064,58,126254,748,22732,5,2,0,0
1065,40,29517,702,24529,19,5,0,1
1066,67,130463,715,3348,19,1,1,1
1067,53,33640,590,10560,21,1,1,1
1068,37,119367,555,22759,13,4,0,1
1069,21,98124,598,22520,41,1,1,0
1070,54,164824,594,16507,21,4,0,1
1071,31,86703,720,22344,14,2,0,0
1072,58,66723,737,25915,4,2,1,1
1073,47,65659,636,38341,11,2,0,0
1074,44,164521,778,23511,24,4,1,1
1075,29,134969,773,30986,27,0,1,0
1076,56,95305,671,16875,25,4,1,0
1077,29,115059,576,33581,19,4,0,1
1078,41,25307,791,30635,0,4,1,1
1079,62,136876,644,37987,16,5,0,1
1080,67,31950,661,35701,0,4,1,1
1081,70,143258,619,33831,0,3,1,0
1082,68,115212,569,23523,14,2,0,0
1083,48,230809,517,28674,16,2,0,0
1084,31,48125,706,40952,20,4,0,1
1085,62,96342,579,15218,16,2,0,1
1086,61,188225,850,15573,16,3,0,0
1087,70,155197,552,27721,3,0,0,0
1088,53,73673,536,31229,11,1,1,1
1089,28,114543,695,12638,0,1,1,0
1090,46,100334,787,23878,0,2,0,0
1091,43,119870,655,23590,18,3,0,0
1092,63,74678,701,1000,5,4,1,1
1093,40,101752,484,21706,19,2,1,0
1094,37,24751,589,22640,21,0,1,0
1095,25,121903,553,22595,6,3,1,1
1096,62,141258,479,46238,17,0,1,0
1097,58,97016,660,6763,6,5,1,1
1098,23,37789,448,12630,0,4,1,1
1099,42,166832,531,1000,13,1,1,0
1100,44,133177,601,17786,7,1,0,1
1101,44,71796,575,19065,8,0,1,0
1102,66,95053,685,17350,29,2,1,0
1103,28,34157,677,41615,0,0,0,0
1104,36,42386,730,37909,15,5,0,0
1105,30,82369,717,26167,3,0,1,1
1106,33,158644,752,19440,20,3,1,1
1107,66,65068,649,40392,14,3,1,0
1108,68,149039,677,24703,15,1,1,0
1109,23,83458,696,12725,3,4,1,1
1110,52,129916,662,1000,5,0,0,0
1111,32,95403,614,18380,20,5,0,1
1112,30,141616,620,36319,27,4,0,1
1113,35,74998,576,59148,16,3,0,1
1114,30,30816,687,25924,3,5,1,0
1115,45,33078,641,13519,15,2,1,0
1116,70,86145,590,7225,33,1,0,0
1117,50,36532,590,33279,12,0,0,0
1118,57,129351,541,1000,25,5,1,1
1119,45,72637,738,33255,5,2,1,1
1120,21,233269,657,37265,11,4,1,0
1121,25,30024,572,31544,17,1,0,1
1122,34,109691,722,21705,15,5,1,1
1123,33,43894,599,33474,5,5,1,1
1124,63,77621,523,27564,4,1,1,0
1125,63,110262,741,13328,20,2,1,1
1126,63,44170,601,52756,22,4,1,0
1127,52,116644,613,19724,25,1,0,0
1128,48,202950,653,36636,28,0,0,0
1129,53,64413,752,1000,13,1,0,0
1130,41,111485,651,44147,9,3,1,0
1131,54,156703,542,47031,24,0,1,0
1132,60,90904,698,25447,18,2,0,1
1133,59,85552,606,33381,3,5,0,1
1134,51,28680,819,33377,2,0,0,0
1135,23,148958,649,15358,16,0,0,0
1136,57,99552,448,33206,10,2,1,0
1137,39,52131,682,12870,11,0,1,0
1138,58,110934,825,15868,21,0,0,0
1139,47,74386,791,41904,18,1,0,0
1140,65,91007,814,39619,23,0,1,0
1141,37,118273,558,14404,0,4,1,1
1142,67,20000,732,13996,14,0,0,0
1143,63,155638,585,15316,18,3,0,1
1144,37,31736,670,35989,0,4,0,1
1145,45,75728,535,10000,6,3,0,1
1146,47,209739,591,30350,4,3,1,1
1147,59,161111,589,36202,12,2,1,0
1148,55,118276,730,23676,26,5,1,1
1149,63,63863,722,40150,30,0,0,0
1150,39,78684,674,20435,4,0,0,0
1151,46,116547,528,21792,16,5,0,1
1152,42,109150,621,10341,17,0,1,0
1153,66,95736,582,40257,15,1,1,0
1154,36,108962,728,13502,15,1,0,0
1155,50,94628,756,30246,14,0,1,0
1156,27,30010,745,23930,27,0,0,0
1157,63,89666,582,9208,21,3,1,1
1158,40,133409,403,15863,2,3,0,1
1159,38,21820,490,45743,19,0,1,0
1160,50,85550,777,28024,20,5,1,1
1161,45,59055,613,9862,14,0,0,0
1162,63,108808,582,29579,22,4,0,1
1163,47,72536,797,22808,13,4,0,1
1164,46,174680,763,76810,13,3,0,1
1165,26,124708,652,29276,13,2,1,0
1166,22,55788,623,19290,0,0,1,1
1167,40,154651,638,46300,11,1,1,1
1168,70,61036,670,1000,5,5,0,1
1169,66,71798,794,26414,1,2,1,1
1170,52,112280,688,54916,24,0,0,0
1171,52,63916,715,23257,16,4,0,1
1172,40,150938,755,1000,11,4,1,0
1173,29,56355,544,19061,6,0,0,0
1174,21,71825,717,46817,14,0,1,0
1175,37,57738,623,30641,20,0,0,0
1176,36,69207,423,12417,4,0,0,0
1177,30,163895,458,14721,11,3,1,1
1178,33,140940,558,16604,19,0,1,0
1179,22,198111,697,30417,0,3,1,0
1180,51,213486,660,45072,11,1,0,1
1181,67,57723,666,40786,8,5,0,1
1182,55,102294,825,31840,10,4,0,1
1183,43,48310,535,5025,7,2,0,1
1184,42,64089,647,5081,13,2,1,0
1185,36,60909,677,32998,29,0,0,0
1186,28,46968,583,4817,9,0,0,0
1187,50,52697,652,21616,14,3,0,0
1188,49,102328,506,29562,29,0,0,1
1189,21,39993,776,7936,7,3,1,1
1190,41,161465,588,9636,28,2,1,0
1191,34,64877,832,23588,12,0,1,0
1192,29,250000,647,32554,28,3,1,0
1193,56,87302,742,40922,18,3,0,1
1194,47,124250,645,34105,14,4,0,0
1195,52,52678,647,26104,11,1,1,0
1196,56,184745,597,13807,6,3,0,1
1197,70,156360,660,8936,12,5,1,1
1198,61,132467,678,17336,20,1,0,0
1199,52,25825,579,31149,11,5,0,1
